HVAC,Light,Appliance,Misc.,Outdoor equipment
782261.8184,52996.28253,370239.5381,286759.2133,2719.40625
782144.9514,52996.28253,370239.5381,286759.2133,2719.40625
782125.6011,52996.28253,370239.5381,286759.2133,2719.40625
782113.3946,52996.28253,370239.5381,286759.2133,2719.40625
782094.1396,52996.28253,370239.5381,286759.2133,2719.40625
782068.4028,52996.28253,370239.5381,286759.2133,2719.40625
782036.1805,52996.28253,370239.5381,286759.2133,2719.40625
781997.4087,52996.28253,370239.5381,286759.2133,2719.40625
781953.1498,52996.28253,370239.5381,286759.2133,2719.40625
781904.0668,52996.28253,370239.5381,286759.2133,2719.40625
781849.6909,52996.28253,370239.5381,286759.2133,2719.40625
781790.0274,52996.28253,370239.5381,286759.2133,2719.40625
781725.338,52996.28253,370239.5381,286759.2133,2719.40625
781657.0045,52996.28253,370239.5381,286759.2133,2719.40625
781584.6062,52996.28253,370239.5381,286759.2133,2719.40625
781507.9288,52996.28253,370239.5381,286759.2133,2719.40625
781427.1926,52996.28253,370239.5381,286759.2133,2719.40625
781343.008,52996.28253,370239.5381,286759.2133,2719.40625
781255.6857,52996.28253,370239.5381,286759.2133,2719.40625
781165.0223,52996.28253,370239.5381,286759.2133,2719.40625
781071.038,52996.28253,370239.5381,286759.2133,2719.40625
780974.1322,52996.28253,370239.5381,286759.2133,2719.40625
780874.2856,52996.28253,370239.5381,286759.2133,2719.40625
780771.8231,52996.28253,370239.5381,286759.2133,2719.40625
780666.6692,52996.28253,370239.5381,286759.2133,2719.40625
780483.5085,52996.28253,370239.5381,286759.2133,2719.40625
780176.9699,52996.28253,370239.5381,286759.2133,2719.40625
779866.5745,52996.28253,370239.5381,286759.2133,2719.40625
779554.1746,52996.28253,370239.5381,286759.2133,2719.40625
779239.8227,52996.28253,370239.5381,286759.2133,2719.40625
